count,label,w,x,y,z
count,label,w,x,y,z
{"msg": "Still"}
482,RFA,0.9996,-0.0018,-0.0010,-0.0259
483,RFA,0.9996,-0.0019,-0.0010,-0.0259
484,RFA,0.9996,-0.0019,-0.0010,-0.0259
485,RFA,0.9996,-0.0018,-0.0009,-0.0259
486,RFA,0.9996,-0.0018,-0.0009,-0.0259
487,RFA,0.9996,-0.0018,-0.0009,-0.0259
488,RFA,0.9996,-0.0018,-0.0009,-0.0259
489,RFA,0.9996,-0.0018,-0.0008,-0.0259
490,RFA,0.9996,-0.0018,-0.0008,-0.0259
491,RFA,0.9996,-0.0018,-0.0007,-0.0259
492,RFA,0.9996,-0.0018,-0.0007,-0.0259
493,RFA,0.9996,-0.0018,-0.0007,-0.0259
494,RFA,0.9996,-0.0018,-0.0007,-0.0259
495,RFA,0.9996,-0.0018,-0.0007,-0.0259
496,RFA,0.9996,-0.0018,-0.0007,-0.0259
497,RFA,0.9996,-0.0018,-0.0007,-0.0259
498,RFA,0.9996,-0.0018,-0.0006,-0.0259
499,RFA,0.9996,-0.0018,-0.0006,-0.0259
500,RFA,0.9996,-0.0018,-0.0007,-0.0259
501,RFA,0.9996,-0.0018,-0.0006,-0.0259
502,RFA,0.9996,-0.0018,-0.0006,-0.0259
503,RFA,0.9996,-0.0018,-0.0006,-0.0259
504,RFA,0.9996,-0.0018,-0.0006,-0.0259
505,RFA,0.9996,-0.0018,-0.0006,-0.0259
506,RFA,0.9996,-0.0018,-0.0005,-0.0259
507,RFA,0.9996,-0.0018,-0.0005,-0.0259
508,RFA,0.9996,-0.0018,-0.0005,-0.0259
509,RFA,0.9996,-0.0018,-0.0005,-0.0259
510,RFA,0.9996,-0.0018,-0.0005,-0.0259
511,RFA,0.9996,-0.0018,-0.0005,-0.0259
512,RFA,0.9996,-0.0018,-0.0005,-0.0259
513,RFA,0.9996,-0.0018,-0.0005,-0.0259
514,RFA,0.9996,-0.0018,-0.0005,-0.0259
515,RFA,0.9996,-0.0018,-0.0005,-0.0259
516,RFA,0.9996,-0.0018,-0.0004,-0.0259
517,RFA,0.9996,-0.0018,-0.0004,-0.0259
518,RFA,0.9996,-0.0018,-0.0004,-0.0259
519,RFA,0.9996,-0.0018,-0.0004,-0.0259
520,RFA,0.9996,-0.0018,-0.0004,-0.0259
521,RFA,0.9996,-0.0018,-0.0004,-0.0259
522,RFA,0.9996,-0.0018,-0.0004,-0.0259
523,RFA,0.9996,-0.0018,-0.0004,-0.0259
524,RFA,0.9996,-0.0017,-0.0003,-0.0259
525,RFA,0.9996,-0.0017,-0.0003,-0.0260
526,RFA,0.9996,-0.0017,-0.0003,-0.0260
527,RFA,0.9996,-0.0017,-0.0003,-0.0260
528,RFA,0.9996,-0.0017,-0.0003,-0.0260
529,RFA,0.9996,-0.0017,-0.0003,-0.0260
530,RFA,0.9996,-0.0017,-0.0003,-0.0260
531,RFA,0.9996,-0.0017,-0.0002,-0.0260
532,RFA,0.9996,-0.0017,-0.0003,-0.0260
533,RFA,0.9996,-0.0017,-0.0003,-0.0260
534,RFA,0.9996,-0.0017,-0.0002,-0.0260
535,RFA,0.9996,-0.0017,-0.0002,-0.0260
536,RFA,0.9996,-0.0017,-0.0003,-0.0260
537,RFA,0.9996,-0.0017,-0.0002,-0.0260
538,RFA,0.9996,-0.0017,-0.0002,-0.0260
539,RFA,0.9996,-0.0017,-0.0002,-0.0260
540,RFA,0.9996,-0.0017,-0.0002,-0.0260
541,RFA,0.9996,-0.0017,-0.0002,-0.0260
542,RFA,0.9996,-0.0017,-0.0002,-0.0260
543,RFA,0.9996,-0.0017,-0.0002,-0.0260
544,RFA,0.9996,-0.0017,-0.0002,-0.0260
545,RFA,0.9996,-0.0017,-0.0002,-0.0260
546,RFA,0.9996,-0.0017,-0.0002,-0.0260
547,RFA,0.9996,-0.0017,-0.0002,-0.0260
548,RFA,0.9996,-0.0017,-0.0002,-0.0260
549,RFA,0.9996,-0.0017,-0.0002,-0.0260
550,RFA,0.9996,-0.0017,-0.0002,-0.0260
551,RFA,0.9996,-0.0017,-0.0002,-0.0260
552,RFA,0.9996,-0.0017,-0.0002,-0.0260
553,RFA,0.9996,-0.0017,-0.0002,-0.0260
554,RFA,0.9996,-0.0016,-0.0002,-0.0260
555,RFA,0.9996,-0.0016,-0.0002,-0.0260
556,RFA,0.9996,-0.0016,-0.0002,-0.0260
557,RFA,0.9996,-0.0016,-0.0002,-0.0260
558,RFA,0.9996,-0.0016,-0.0002,-0.0260
559,RFA,0.9996,-0.0016,-0.0002,-0.0260
560,RFA,0.9996,-0.0016,-0.0002,-0.0260
561,RFA,0.9996,-0.0016,-0.0002,-0.0260
562,RFA,0.9996,-0.0016,-0.0001,-0.0260
563,RFA,0.9996,-0.0016,-0.0001,-0.0260
564,RFA,0.9996,-0.0016,-0.0002,-0.0260
565,RFA,0.9996,-0.0016,-0.0002,-0.0261
566,RFA,0.9996,-0.0016,-0.0002,-0.0260
567,RFA,0.9996,-0.0016,-0.0001,-0.0261
568,RFA,0.9996,-0.0016,-0.0001,-0.0260
569,RFA,0.9996,-0.0016,-0.0001,-0.0261
570,RFA,0.9996,-0.0016,-0.0001,-0.0261
571,RFA,0.9996,-0.0016,-0.0001,-0.0261
572,RFA,0.9996,-0.0016,-0.0001,-0.0261
573,RFA,0.9996,-0.0016,-0.0001,-0.0261
574,RFA,0.9996,-0.0016,-0.0002,-0.0261
575,RFA,0.9996,-0.0016,-0.0001,-0.0261
576,RFA,0.9996,-0.0016,-0.0001,-0.0261
577,RFA,0.9996,-0.0016,-0.0001,-0.0261
578,RFA,0.9996,-0.0016,-0.0001,-0.0261
579,RFA,0.9996,-0.0016,-0.0001,-0.0261
580,RFA,0.9996,-0.0016,-0.0001,-0.0261
581,RFA,0.9996,-0.0016,-0.0001,-0.0261
582,RFA,0.9996,-0.0016,-0.0001,-0.0261
583,RFA,0.9996,-0.0016,-0.0001,-0.0261
584,RFA,0.9996,-0.0016,0.0000,-0.0261
585,RFA,0.9996,-0.0016,-0.0001,-0.0261
586,RFA,0.9996,-0.0016,-0.0001,-0.0261
587,RFA,0.9996,-0.0016,-0.0001,-0.0261
588,RFA,0.9996,-0.0016,0.0000,-0.0261
589,RFA,0.9996,-0.0015,0.0000,-0.0261
590,RFA,0.9996,-0.0015,0.0000,-0.0261
591,RFA,0.9996,-0.0016,0.0000,-0.0261
592,RFA,0.9996,-0.0015,0.0000,-0.0261
593,RFA,0.9996,-0.0015,0.0000,-0.0261
594,RFA,0.9996,-0.0015,0.0000,-0.0260
595,RFA,0.9996,-0.0015,0.0000,-0.0260
596,RFA,0.9996,-0.0015,0.0000,-0.0261
597,RFA,0.9996,-0.0015,-0.0001,-0.0261
598,RFA,0.9996,-0.0015,-0.0001,-0.0261
599,RFA,0.9996,-0.0015,0.0000,-0.0261
600,RFA,0.9996,-0.0015,0.0000,-0.0260
601,RFA,0.9996,-0.0015,0.0000,-0.0260
602,RFA,0.9996,-0.0016,0.0000,-0.0260
603,RFA,0.9996,-0.0016,0.0000,-0.0260
604,RFA,0.9996,-0.0016,0.0000,-0.0260
605,RFA,0.9996,-0.0016,0.0000,-0.0260
606,RFA,0.9996,-0.0016,0.0000,-0.0260
607,RFA,0.9996,-0.0016,0.0000,-0.0260
608,RFA,0.9996,-0.0016,0.0000,-0.0260
609,RFA,0.9996,-0.0015,0.0000,-0.0260
610,RFA,0.9996,-0.0015,-0.0001,-0.0260
611,RFA,0.9996,-0.0016,0.0000,-0.0260
612,RFA,0.9996,-0.0016,0.0000,-0.0261
613,RFA,0.9996,-0.0016,0.0001,-0.0261
614,RFA,0.9996,-0.0016,0.0001,-0.0261
615,RFA,0.9996,-0.0016,0.0000,-0.0260
616,RFA,0.9996,-0.0016,0.0000,-0.0260
617,RFA,0.9996,-0.0016,0.0000,-0.0260
618,RFA,0.9996,-0.0016,0.0000,-0.0260
619,RFA,0.9996,-0.0016,0.0000,-0.0261
620,RFA,0.9996,-0.0016,0.0000,-0.0261
621,RFA,0.9996,-0.0016,0.0000,-0.0261
622,RFA,0.9996,-0.0016,0.0000,-0.0260
623,RFA,0.9996,-0.0016,0.0001,-0.0260
624,RFA,0.9996,-0.0016,0.0000,-0.0260
625,RFA,0.9996,-0.0016,0.0001,-0.0260
626,RFA,0.9996,-0.0016,0.0001,-0.0260
627,RFA,0.9996,-0.0016,0.0001,-0.0260
628,RFA,0.9996,-0.0016,0.0001,-0.0260
629,RFA,0.9996,-0.0016,0.0001,-0.0260
630,RFA,0.9996,-0.0016,0.0001,-0.0261
631,RFA,0.9996,-0.0016,0.0001,-0.0261
632,RFA,0.9996,-0.0016,0.0001,-0.0261
633,RFA,0.9996,-0.0016,0.0001,-0.0261
634,RFA,0.9996,-0.0016,0.0001,-0.0261
635,RFA,0.9996,-0.0016,0.0001,-0.0261
636,RFA,0.9996,-0.0016,0.0000,-0.0261
637,RFA,0.9996,-0.0016,0.0001,-0.0261
638,RFA,0.9996,-0.0016,0.0001,-0.0261
639,RFA,0.9996,-0.0016,0.0001,-0.0261
640,RFA,0.9996,-0.0016,0.0001,-0.0261
641,RFA,0.9996,-0.0016,0.0000,-0.0261
642,RFA,0.9996,-0.0016,0.0001,-0.0261
643,RFA,0.9996,-0.0016,0.0001,-0.0261
644,RFA,0.9996,-0.0016,0.0001,-0.0261
645,RFA,0.9996,-0.0016,0.0001,-0.0261
646,RFA,0.9996,-0.0016,0.0001,-0.0261
647,RFA,0.9996,-0.0016,0.0002,-0.0261
648,RFA,0.9996,-0.0016,0.0001,-0.0261
649,RFA,0.9996,-0.0016,0.0001,-0.0261
650,RFA,0.9996,-0.0016,0.0001,-0.0261
651,RFA,0.9996,-0.0016,0.0001,-0.0261
652,RFA,0.9996,-0.0016,0.0001,-0.0261
653,RFA,0.9996,-0.0016,0.0001,-0.0261
654,RFA,0.9996,-0.0016,0.0001,-0.0261
655,RFA,0.9996,-0.0016,0.0001,-0.0261
656,RFA,0.9996,-0.0016,0.0001,-0.0261
657,RFA,0.9996,-0.0016,0.0001,-0.0261
658,RFA,0.9996,-0.0016,0.0000,-0.0261
659,RFA,0.9996,-0.0016,0.0000,-0.0261
660,RFA,0.9996,-0.0016,0.0001,-0.0261
661,RFA,0.9996,-0.0016,0.0001,-0.0261
662,RFA,0.9996,-0.0016,0.0001,-0.0261
663,RFA,0.9996,-0.0016,0.0001,-0.0261
664,RFA,0.9996,-0.0017,0.0001,-0.0261
665,RFA,0.9996,-0.0017,0.0001,-0.0261
666,RFA,0.9996,-0.0018,0.0001,-0.0261
667,RFA,0.9996,-0.0017,0.0001,-0.0261
668,RFA,0.9996,-0.0017,0.0000,-0.0261
669,RFA,0.9996,-0.0017,0.0000,-0.0262
670,RFA,0.9996,-0.0017,0.0001,-0.0262
671,RFA,0.9996,-0.0017,0.0001,-0.0262
672,RFA,0.9996,-0.0017,0.0001,-0.0262
673,RFA,0.9996,-0.0017,0.0001,-0.0262
674,RFA,0.9996,-0.0017,0.0001,-0.0262
675,RFA,0.9996,-0.0017,0.0001,-0.0262
676,RFA,0.9996,-0.0017,0.0001,-0.0262
677,RFA,0.9996,-0.0016,0.0001,-0.0262
678,RFA,0.9996,-0.0016,0.0001,-0.0262
679,RFA,0.9996,-0.0016,0.0001,-0.0262
680,RFA,0.9996,-0.0016,0.0001,-0.0262
681,RFA,0.9996,-0.0016,0.0001,-0.0262
682,RFA,0.9996,-0.0016,0.0001,-0.0262
683,RFA,0.9996,-0.0016,0.0001,-0.0261
684,RFA,0.9996,-0.0016,0.0001,-0.0261
685,RFA,0.9996,-0.0016,0.0001,-0.0261
686,RFA,0.9996,-0.0016,0.0001,-0.0261
687,RFA,0.9996,-0.0016,0.0001,-0.0261
688,RFA,0.9996,-0.0016,0.0001,-0.0261
689,RFA,0.9996,-0.0016,0.0001,-0.0261
690,RFA,0.9996,-0.0016,0.0001,-0.0261
691,RFA,0.9996,-0.0016,0.0001,-0.0261
692,RFA,0.9996,-0.0016,0.0001,-0.0261
693,RFA,0.9996,-0.0016,0.0001,-0.0262
694,RFA,0.9996,-0.0016,0.0001,-0.0262
695,RFA,0.9996,-0.0016,0.0001,-0.0262
696,RFA,0.9996,-0.0016,0.0001,-0.0262
697,RFA,0.9996,-0.0016,0.0001,-0.0262
698,RFA,0.9996,-0.0016,0.0001,-0.0262
699,RFA,0.9996,-0.0016,0.0001,-0.0262
700,RFA,0.9996,-0.0016,0.0001,-0.0262
701,RFA,0.9996,-0.0016,0.0001,-0.0262
702,RFA,0.9996,-0.0016,0.0001,-0.0262
703,RFA,0.9996,-0.0016,0.0001,-0.0262
704,RFA,0.9996,-0.0016,0.0001,-0.0262
705,RFA,0.9996,-0.0016,0.0001,-0.0262
706,RFA,0.9996,-0.0016,0.0002,-0.0262
707,RFA,0.9996,-0.0016,0.0002,-0.0262
708,RFA,0.9996,-0.0016,0.0002,-0.0262
709,RFA,0.9996,-0.0016,0.0001,-0.0262
710,RFA,0.9996,-0.0016,0.0001,-0.0262
711,RFA,0.9996,-0.0016,0.0001,-0.0262
712,RFA,0.9996,-0.0016,0.0001,-0.0262
713,RFA,0.9996,-0.0016,0.0001,-0.0262
714,RFA,0.9996,-0.0016,0.0001,-0.0262
715,RFA,0.9996,-0.0016,0.0001,-0.0262
716,RFA,0.9996,-0.0016,0.0001,-0.0262
717,RFA,0.9996,-0.0016,0.0001,-0.0262
718,RFA,0.9996,-0.0016,0.0001,-0.0262
719,RFA,0.9996,-0.0016,0.0001,-0.0262
720,RFA,0.9996,-0.0016,0.0001,-0.0262
721,RFA,0.9996,-0.0016,0.0001,-0.0262
722,RFA,0.9996,-0.0016,0.0001,-0.0262
723,RFA,0.9996,-0.0016,0.0001,-0.0262
724,RFA,0.9996,-0.0016,0.0001,-0.0262
725,RFA,0.9996,-0.0016,0.0001,-0.0262
726,RFA,0.9996,-0.0016,0.0001,-0.0262
727,RFA,0.9996,-0.0016,0.0001,-0.0262
728,RFA,0.9996,-0.0016,0.0001,-0.0262
729,RFA,0.9996,-0.0016,0.0001,-0.0262
730,RFA,0.9996,-0.0016,0.0001,-0.0262
731,RFA,0.9996,-0.0016,0.0001,-0.0262
732,RFA,0.9996,-0.0016,0.0001,-0.0262
733,RFA,0.9996,-0.0016,0.0001,-0.0262
734,RFA,0.9996,-0.0016,0.0001,-0.0262
735,RFA,0.9996,-0.0016,0.0001,-0.0262
736,RFA,0.9996,-0.0016,0.0001,-0.0262
737,RFA,0.9996,-0.0016,0.0001,-0.0262
738,RFA,0.9996,-0.0016,0.0001,-0.0262
739,RFA,0.9996,-0.0016,0.0001,-0.0262
740,RFA,0.9996,-0.0016,0.0001,-0.0262
741,RFA,0.9996,-0.0016,0.0001,-0.0262
742,RFA,0.9996,-0.0016,0.0001,-0.0262
743,RFA,0.9996,-0.0016,0.0001,-0.0262
744,RFA,0.9996,-0.0016,0.0001,-0.0262
745,RFA,0.9996,-0.0016,0.0001,-0.0262
746,RFA,0.9996,-0.0016,0.0001,-0.0262
747,RFA,0.9996,-0.0016,0.0001,-0.0262
748,RFA,0.9996,-0.0016,0.0001,-0.0262
749,RFA,0.9996,-0.0016,0.0001,-0.0262
750,RFA,0.9996,-0.0016,0.0001,-0.0263
751,RFA,0.9996,-0.0016,0.0002,-0.0263
752,RFA,0.9996,-0.0016,0.0001,-0.0263
753,RFA,0.9996,-0.0016,0.0001,-0.0263
754,RFA,0.9996,-0.0016,0.0001,-0.0263
755,RFA,0.9996,-0.0016,0.0001,-0.0263
756,RFA,0.9996,-0.0016,0.0001,-0.0263
757,RFA,0.9996,-0.0016,0.0001,-0.0263
758,RFA,0.9996,-0.0016,0.0001,-0.0263
759,RFA,0.9996,-0.0016,0.0001,-0.0263
760,RFA,0.9996,-0.0016,0.0001,-0.0263
761,RFA,0.9996,-0.0016,0.0001,-0.0263
762,RFA,0.9996,-0.0016,0.0001,-0.0263
763,RFA,0.9996,-0.0016,0.0001,-0.0263
764,RFA,0.9996,-0.0016,0.0001,-0.0263
765,RFA,0.9996,-0.0016,0.0001,-0.0263
766,RFA,0.9996,-0.0016,0.0001,-0.0263
767,RFA,0.9996,-0.0016,0.0001,-0.0263
768,RFA,0.9996,-0.0016,0.0001,-0.0263
769,RFA,0.9996,-0.0016,0.0001,-0.0263
770,RFA,0.9996,-0.0016,0.0001,-0.0263
771,RFA,0.9996,-0.0016,0.0001,-0.0263
772,RFA,0.9996,-0.0016,0.0001,-0.0263
773,RFA,0.9996,-0.0016,0.0001,-0.0263
774,RFA,0.9996,-0.0016,0.0001,-0.0263
775,RFA,0.9996,-0.0016,0.0001,-0.0263
776,RFA,0.9996,-0.0016,0.0001,-0.0263
777,RFA,0.9996,-0.0016,0.0001,-0.0263
778,RFA,0.9996,-0.0016,0.0001,-0.0263
779,RFA,0.9996,-0.0016,0.0001,-0.0263
780,RFA,0.9996,-0.0015,0.0001,-0.0263
781,RFA,0.9996,-0.0015,0.0001,-0.0263
782,RFA,0.9996,-0.0015,0.0001,-0.0263
783,RFA,0.9996,-0.0015,0.0001,-0.0263
784,RFA,0.9996,-0.0015,0.0001,-0.0263
785,RFA,0.9996,-0.0015,0.0001,-0.0263
786,RFA,0.9996,-0.0015,0.0001,-0.0263
787,RFA,0.9996,-0.0015,0.0001,-0.0263
788,RFA,0.9996,-0.0015,0.0001,-0.0263
789,RFA,0.9996,-0.0015,0.0001,-0.0263
790,RFA,0.9996,-0.0015,0.0001,-0.0263
791,RFA,0.9996,-0.0015,0.0001,-0.0263
792,RFA,0.9996,-0.0014,0.0001,-0.0263
793,RFA,0.9996,-0.0014,0.0001,-0.0263
794,RFA,0.9996,-0.0014,0.0001,-0.0263
795,RFA,0.9996,-0.0014,0.0001,-0.0263
796,RFA,0.9996,-0.0014,0.0001,-0.0263
797,RFA,0.9996,-0.0014,0.0001,-0.0263
798,RFA,0.9996,-0.0014,0.0001,-0.0263
799,RFA,0.9996,-0.0014,0.0001,-0.0263
800,RFA,0.9996,-0.0014,0.0001,-0.0263
801,RFA,0.9996,-0.0013,0.0001,-0.0263
802,RFA,0.9996,-0.0013,0.0001,-0.0263
803,RFA,0.9996,-0.0013,0.0001,-0.0263
804,RFA,0.9996,-0.0013,0.0001,-0.0263
805,RFA,0.9996,-0.0013,0.0001,-0.0263
806,RFA,0.9996,-0.0013,0.0001,-0.0263
807,RFA,0.9996,-0.0013,0.0001,-0.0263
808,RFA,0.9996,-0.0013,0.0001,-0.0263
809,RFA,0.9996,-0.0013,0.0001,-0.0263
810,RFA,0.9996,-0.0013,0.0001,-0.0263
811,RFA,0.9996,-0.0013,0.0001,-0.0263
812,RFA,0.9996,-0.0013,0.0001,-0.0263
813,RFA,0.9996,-0.0013,0.0001,-0.0263
814,RFA,0.9996,-0.0013,0.0001,-0.0263
815,RFA,0.9996,-0.0013,0.0001,-0.0263
816,RFA,0.9996,-0.0013,0.0001,-0.0263
817,RFA,0.9996,-0.0013,0.0000,-0.0263
818,RFA,0.9996,-0.0013,0.0000,-0.0263
819,RFA,0.9996,-0.0013,0.0000,-0.0263
820,RFA,0.9996,-0.0012,0.0001,-0.0263
821,RFA,0.9996,-0.0012,0.0001,-0.0263
822,RFA,0.9996,-0.0012,0.0001,-0.0263
823,RFA,0.9996,-0.0012,0.0001,-0.0263
824,RFA,0.9996,-0.0012,0.0001,-0.0263
825,RFA,0.9996,-0.0012,0.0001,-0.0263
826,RFA,0.9996,-0.0012,0.0001,-0.0263
827,RFA,0.9996,-0.0012,0.0001,-0.0263
828,RFA,0.9996,-0.0012,0.0001,-0.0263
829,RFA,0.9996,-0.0012,0.0001,-0.0263
830,RFA,0.9996,-0.0012,0.0001,-0.0263
831,RFA,0.9996,-0.0012,0.0001,-0.0263
832,RFA,0.9996,-0.0012,0.0001,-0.0263
833,RFA,0.9996,-0.0012,0.0001,-0.0263
834,RFA,0.9996,-0.0012,0.0001,-0.0263
835,RFA,0.9996,-0.0012,0.0001,-0.0263
836,RFA,0.9996,-0.0012,0.0001,-0.0263
837,RFA,0.9996,-0.0011,0.0001,-0.0263
838,RFA,0.9996,-0.0011,0.0001,-0.0263
839,RFA,0.9996,-0.0011,0.0001,-0.0263
840,RFA,0.9996,-0.0011,0.0001,-0.0263
841,RFA,0.9996,-0.0011,0.0001,-0.0263
842,RFA,0.9996,-0.0011,0.0001,-0.0263
843,RFA,0.9996,-0.0011,0.0001,-0.0263
844,RFA,0.9996,-0.0011,0.0001,-0.0263
845,RFA,0.9996,-0.0011,0.0001,-0.0263
846,RFA,0.9996,-0.0010,0.0001,-0.0263
847,RFA,0.9996,-0.0010,0.0001,-0.0263
848,RFA,0.9996,-0.0010,0.0001,-0.0263
849,RFA,0.9996,-0.0010,0.0001,-0.0263
850,RFA,0.9996,-0.0010,0.0001,-0.0263
851,RFA,0.9996,-0.0010,0.0001,-0.0263
852,RFA,0.9996,-0.0010,0.0001,-0.0263
853,RFA,0.9996,-0.0010,0.0001,-0.0263
854,RFA,0.9996,-0.0010,0.0001,-0.0263
855,RFA,0.9996,-0.0010,0.0001,-0.0263
856,RFA,0.9996,-0.0010,0.0001,-0.0263
857,RFA,0.9996,-0.0010,0.0000,-0.0263
858,RFA,0.9996,-0.0010,0.0001,-0.0263
859,RFA,0.9996,-0.0010,0.0001,-0.0263
860,RFA,0.9996,-0.0010,0.0001,-0.0263
861,RFA,0.9996,-0.0010,0.0001,-0.0263
862,RFA,0.9996,-0.0009,0.0001,-0.0263
863,RFA,0.9996,-0.0010,0.0001,-0.0263
864,RFA,0.9996,-0.0009,0.0001,-0.0263
865,RFA,0.9996,-0.0010,0.0001,-0.0263
866,RFA,0.9996,-0.0010,0.0001,-0.0263
867,RFA,0.9996,-0.0009,0.0001,-0.0263
868,RFA,0.9996,-0.0009,0.0001,-0.0263
869,RFA,0.9996,-0.0010,0.0001,-0.0264
870,RFA,0.9996,-0.0010,0.0001,-0.0264
871,RFA,0.9996,-0.0009,0.0001,-0.0264
872,RFA,0.9996,-0.0009,0.0001,-0.0264
873,RFA,0.9996,-0.0009,0.0001,-0.0263
874,RFA,0.9996,-0.0009,0.0001,-0.0263
875,RFA,0.9996,-0.0009,0.0001,-0.0264
876,RFA,0.9996,-0.0009,0.0001,-0.0264
877,RFA,0.9996,-0.0010,0.0001,-0.0264
878,RFA,0.9996,-0.0010,0.0001,-0.0263
879,RFA,0.9996,-0.0009,0.0001,-0.0263
880,RFA,0.9996,-0.0009,0.0001,-0.0263
881,RFA,0.9996,-0.0010,0.0001,-0.0263
882,RFA,0.9996,-0.0010,0.0001,-0.0263
883,RFA,0.9996,-0.0010,0.0001,-0.0263
884,RFA,0.9996,-0.0009,0.0001,-0.0263
885,RFA,0.9996,-0.0009,0.0001,-0.0263
886,RFA,0.9996,-0.0009,0.0001,-0.0263
887,RFA,0.9996,-0.0009,0.0001,-0.0263
888,RFA,0.9996,-0.0009,0.0001,-0.0263
889,RFA,0.9996,-0.0009,0.0001,-0.0263
890,RFA,0.9996,-0.0009,0.0001,-0.0264
891,RFA,0.9996,-0.0009,0.0001,-0.0264
892,RFA,0.9996,-0.0009,0.0001,-0.0264
893,RFA,0.9996,-0.0009,0.0001,-0.0264
894,RFA,0.9996,-0.0009,0.0001,-0.0264
895,RFA,0.9996,-0.0009,0.0001,-0.0264
896,RFA,0.9996,-0.0009,0.0001,-0.0264
897,RFA,0.9996,-0.0009,0.0001,-0.0264
898,RFA,0.9996,-0.0009,0.0001,-0.0264
899,RFA,0.9996,-0.0009,0.0001,-0.0264
900,RFA,0.9996,-0.0009,0.0001,-0.0264
901,RFA,0.9996,-0.0009,0.0001,-0.0264
902,RFA,0.9996,-0.0009,0.0001,-0.0264
903,RFA,0.9996,-0.0009,0.0001,-0.0264
904,RFA,0.9996,-0.0009,0.0001,-0.0264
905,RFA,0.9996,-0.0009,0.0001,-0.0264
906,RFA,0.9996,-0.0009,0.0001,-0.0264
907,RFA,0.9996,-0.0009,0.0001,-0.0264
908,RFA,0.9996,-0.0009,0.0001,-0.0264
909,RFA,0.9996,-0.0009,0.0001,-0.0264
910,RFA,0.9996,-0.0009,0.0001,-0.0264
911,RFA,0.9996,-0.0009,0.0001,-0.0264
912,RFA,0.9996,-0.0008,0.0001,-0.0264
913,RFA,0.9996,-0.0008,0.0001,-0.0264
914,RFA,0.9996,-0.0008,0.0001,-0.0264
915,RFA,0.9996,-0.0008,0.0001,-0.0264
916,RFA,0.9996,-0.0008,0.0001,-0.0264
917,RFA,0.9996,-0.0008,0.0001,-0.0264
918,RFA,0.9996,-0.0008,0.0001,-0.0264
919,RFA,0.9996,-0.0008,0.0001,-0.0264
920,RFA,0.9996,-0.0008,0.0002,-0.0264
921,RFA,0.9996,-0.0008,0.0001,-0.0264
922,RFA,0.9996,-0.0008,0.0002,-0.0264
923,RFA,0.9996,-0.0008,0.0002,-0.0264
924,RFA,0.9996,-0.0008,0.0002,-0.0264
925,RFA,0.9996,-0.0008,0.0002,-0.0264
926,RFA,0.9996,-0.0008,0.0002,-0.0264
927,RFA,0.9996,-0.0008,0.0002,-0.0264
928,RFA,0.9996,-0.0007,0.0002,-0.0264
929,RFA,0.9996,-0.0008,0.0001,-0.0264
930,RFA,0.9996,-0.0007,0.0002,-0.0264
931,RFA,0.9996,-0.0007,0.0001,-0.0264
932,RFA,0.9996,-0.0008,0.0001,-0.0264
933,RFA,0.9996,-0.0008,0.0001,-0.0264
934,RFA,0.9996,-0.0008,0.0001,-0.0264
935,RFA,0.9996,-0.0007,0.0002,-0.0264
936,RFA,0.9996,-0.0007,0.0001,-0.0264
937,RFA,0.9996,-0.0007,0.0001,-0.0264
938,RFA,0.9996,-0.0007,0.0001,-0.0264
939,RFA,0.9996,-0.0007,0.0001,-0.0264
940,RFA,0.9996,-0.0007,0.0002,-0.0264
941,RFA,0.9996,-0.0007,0.0002,-0.0264
942,RFA,0.9996,-0.0007,0.0002,-0.0264
943,RFA,0.9996,-0.0007,0.0002,-0.0264
944,RFA,0.9996,-0.0007,0.0002,-0.0264
945,RFA,0.9996,-0.0007,0.0002,-0.0264
946,RFA,0.9996,-0.0007,0.0002,-0.0264
947,RFA,0.9996,-0.0007,0.0002,-0.0264
948,RFA,0.9996,-0.0007,0.0002,-0.0264
949,RFA,0.9996,-0.0007,0.0002,-0.0264
950,RFA,0.9996,-0.0007,0.0002,-0.0264
951,RFA,0.9996,-0.0007,0.0002,-0.0264
952,RFA,0.9996,-0.0007,0.0002,-0.0264
953,RFA,0.9996,-0.0007,0.0002,-0.0264
954,RFA,0.9996,-0.0007,0.0002,-0.0264
955,RFA,0.9996,-0.0008,0.0002,-0.0264
956,RFA,0.9996,-0.0008,0.0002,-0.0264
957,RFA,0.9996,-0.0008,0.0002,-0.0264
958,RFA,0.9996,-0.0007,0.0002,-0.0264
959,RFA,0.9996,-0.0008,0.0002,-0.0264
960,RFA,0.9996,-0.0007,0.0001,-0.0264
961,RFA,0.9996,-0.0007,0.0001,-0.0264
962,RFA,0.9996,-0.0008,0.0001,-0.0264
963,RFA,0.9996,-0.0008,0.0001,-0.0264
964,RFA,0.9996,-0.0008,0.0001,-0.0264
965,RFA,0.9996,-0.0008,0.0001,-0.0264
966,RFA,0.9996,-0.0008,0.0001,-0.0264
967,RFA,0.9996,-0.0008,0.0001,-0.0264
968,RFA,0.9996,-0.0008,0.0001,-0.0264
969,RFA,0.9996,-0.0008,0.0001,-0.0264
970,RFA,0.9996,-0.0008,0.0001,-0.0264
971,RFA,0.9996,-0.0008,0.0001,-0.0264
972,RFA,0.9996,-0.0008,0.0001,-0.0264
973,RFA,0.9996,-0.0008,0.0001,-0.0264
974,RFA,0.9996,-0.0008,0.0001,-0.0264
975,RFA,0.9996,-0.0008,0.0001,-0.0264
